Source,Species_raw,curated,NCBI_id,NCBI_name,Species_final,name_source,flag_curated_overrides_ncbi,flag_unresolved
Rilling_Insel_1999_Table1,Cebus apella,NA,9515,Sapajus apella,Sapajus apella,NCBI,FALSE,FALSE
Rilling_Insel_1999_Table1,Cercocebus torquatus,NA,9530,Cercocebus torquatus,Cercocebus torquatus,NCBI,FALSE,FALSE
Rilling_Insel_1999_Table1,Gorilla gorilla,Gorilla sp.,9593,Gorilla gorilla,Gorilla sp.,curated,TRUE,FALSE
Rilling_Insel_1999_Table1,Homo sapiens,NA,9606,Homo sapiens,Homo sapiens,NCBI,FALSE,FALSE
Rilling_Insel_1999_Table1,Hylobates lar,NA,9580,Hylobates lar,Hylobates lar,NCBI,FALSE,FALSE
Rilling_Insel_1999_Table1,Macaca mulatta,NA,9544,Macaca mulatta,Macaca mulatta,NCBI,FALSE,FALSE
Rilling_Insel_1999_Table1,Pan paniscus,NA,9597,Pan paniscus,Pan paniscus,NCBI,FALSE,FALSE
Rilling_Insel_1999_Table1,Pan troglodytes,NA,9598,Pan troglodytes,Pan troglodytes,NCBI,FALSE,FALSE
Rilling_Insel_1999_Table1,Papio cynocephalus,NA,9556,Papio cynocephalus,Papio cynocephalus,NCBI,FALSE,FALSE
Rilling_Insel_1999_Table1,Pongo pygmaeus,Pongo sp.,9600,Pongo pygmaeus,Pongo sp.,curated,TRUE,FALSE
Rilling_Insel_1999_Table1,Saimiri sciureus,NA,9521,Saimiri sciureus,Saimiri sciureus,NCBI,FALSE,FALSE
Sherwood_etal_2004_TABLEI,Gorilla beringei,Gorilla sp.,499232,Gorilla beringei,Gorilla sp.,curated,TRUE,FALSE
Sherwood_etal_2004_TABLEI,Gorilla gorilla,Gorilla sp.,9593,Gorilla gorilla,Gorilla sp.,curated,TRUE,FALSE
Sherwood_etal_2004_TABLEI,Pan troglodytes,NA,9598,Pan troglodytes,Pan troglodytes,NCBI,FALSE,FALSE
Sherwood_etal_2004_TABLEI,Pongo pygmaeus,Pongo sp.,9600,Pongo pygmaeus,Pongo sp.,curated,TRUE,FALSE
Sherwood_etal_2005_Table1,Alouatta seniculus,NA,9503,Alouatta seniculus,Alouatta seniculus,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Aotus trivirgatus,NA,9505,Aotus trivirgatus,Aotus trivirgatus,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Ateles geoffroyi,NA,9509,Ateles geoffroyi,Ateles geoffroyi,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Avahi laniger laniger,Avahi laniger,NA,NA,Avahi laniger,curated,FALSE,FALSE
Sherwood_etal_2005_Table1,Avahi laniger occidentalis,Avahi occidentalis,NA,NA,Avahi occidentalis,curated,FALSE,FALSE
Sherwood_etal_2005_Table1,Callicebus moloch,Callicebus moloch,9523,Plecturocebus moloch,Callicebus moloch,curated,TRUE,FALSE
Sherwood_etal_2005_Table1,Callimico goeldii,NA,9495,Callimico goeldii,Callimico goeldii,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Callithrix jacchus,NA,9483,Callithrix jacchus,Callithrix jacchus,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Cebuella pygmaea,Callithrix pygmaea,9493,Cebuella pygmaea,Callithrix pygmaea,curated,TRUE,FALSE
Sherwood_etal_2005_Table1,Cebus albifrons,NA,9514,Cebus albifrons,Cebus albifrons,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Cercopithecus ascanius,NA,36223,Cercopithecus ascanius,Cercopithecus ascanius,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Cercopithecus mitis,NA,36225,Cercopithecus mitis,Cercopithecus mitis,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Cheirogaleus major,NA,47177,Cheirogaleus major,Cheirogaleus major,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Cheirogaleus medius,NA,9460,Cheirogaleus medius,Cheirogaleus medius,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Daubentonia madagascariensis,NA,31869,Daubentonia madagascariensis,Daubentonia madagascariensis,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Erythrocebus patas,NA,9538,Erythrocebus patas,Erythrocebus patas,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Eulemur fulvus,NA,13515,Eulemur fulvus,Eulemur fulvus,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Galago senegalensis,NA,9465,Galago senegalensis,Galago senegalensis,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Galagoides demidoff,NA,89672,Galagoides demidoff,Galagoides demidoff,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Gorilla gorilla,Gorilla sp.,9593,Gorilla gorilla,Gorilla sp.,curated,TRUE,FALSE
Sherwood_etal_2005_Table1,Homo sapiens,NA,9606,Homo sapiens,Homo sapiens,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Hylobates lar,NA,9580,Hylobates lar,Hylobates lar,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Indri indri,NA,34827,Indri indri,Indri indri,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Lagothrix lagothricha,NA,NA,NA,Lagothrix lagothricha,unresolved_raw,FALSE,TRUE
Sherwood_etal_2005_Table1,Lepilemur ruficaudatus,NA,78866,Lepilemur ruficaudatus,Lepilemur ruficaudatus,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Lophocebus albigena,NA,75567,Lophocebus albigena,Lophocebus albigena,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Loris tardigradus,NA,9468,Loris tardigradus,Loris tardigradus,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Macaca mulatta,NA,9544,Macaca mulatta,Macaca mulatta,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Microcebus murinus,NA,30608,Microcebus murinus,Microcebus murinus,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Miopithecus talapoin,NA,36231,Miopithecus talapoin,Miopithecus talapoin,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Nasalis larvatus,NA,43780,Nasalis larvatus,Nasalis larvatus,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Nycticebus coucang,NA,9470,Nycticebus coucang,Nycticebus coucang,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Otolemur crassicaudatus,NA,9463,Otolemur crassicaudatus,Otolemur crassicaudatus,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Pan paniscus,NA,9597,Pan paniscus,Pan paniscus,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Pan troglodytes,NA,9598,Pan troglodytes,Pan troglodytes,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Papio anubis,NA,9555,Papio anubis,Papio anubis,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Perodicticus potto,NA,9472,Perodicticus potto,Perodicticus potto,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Pithecia monachus,NA,595220,Pithecia monachus,Pithecia monachus,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Pongo pygmaeus,Pongo sp.,9600,Pongo pygmaeus,Pongo sp.,curated,TRUE,FALSE
Sherwood_etal_2005_Table1,Procolobus badius,Piliocolobus badius,164648,Piliocolobus badius,Piliocolobus badius,curated,FALSE,FALSE
Sherwood_etal_2005_Table1,Propithecus verreauxi,NA,34825,Propithecus verreauxi,Propithecus verreauxi,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Pygathrix nemaeus,NA,54133,Pygathrix nemaeus,Pygathrix nemaeus,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Saguinus midas,NA,30586,Saguinus midas,Saguinus midas,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Saguinus oedipus,NA,9490,Saguinus oedipus,Saguinus oedipus,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Saimiri sciureus,NA,9521,Saimiri sciureus,Saimiri sciureus,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Tarsius syrichta,Tarsius sp.,1868482,Carlito syrichta,Tarsius sp.,curated,TRUE,FALSE
Sherwood_etal_2005_Table1,Varecia variegata,NA,9455,Varecia variegata,Varecia variegata,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Aethechinus algirus,Atelerix algirus,30576,Atelerix algirus,Atelerix algirus,curated,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Alouatta seniculus,NA,9503,Alouatta seniculus,Alouatta seniculus,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Aotes trivirgatus,Aotus trivirgatus,NA,NA,Aotus trivirgatus,curated,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Ateles geoffroyi,NA,9509,Ateles geoffroyi,Ateles geoffroyi,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Avahi laniger,NA,122246,Avahi laniger,Avahi laniger,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Callicebus moloch,Callicebus moloch,9523,Plecturocebus moloch,Callicebus moloch,curated,TRUE,FALSE
Stephan_etal_1970_Tables1-6,Callithrix jacchus,NA,9483,Callithrix jacchus,Callithrix jacchus,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Cebus albifrons,NA,9514,Cebus albifrons,Cebus albifrons,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Cebus sp.,NA,9517,Cebus sp.,Cebus sp.,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Cercocebus albigena,Lophocebus albigena,75567,Lophocebus albigena,Lophocebus albigena,curated,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Cercopithecus ascanius,NA,36223,Cercopithecus ascanius,Cercopithecus ascanius,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Cercopithecus mitis,NA,36225,Cercopithecus mitis,Cercopithecus mitis,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Cercopithecus talapoin,Miopithecus talapoin,36231,Miopithecus talapoin,Miopithecus talapoin,curated,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Cheirogaleus major,NA,47177,Cheirogaleus major,Cheirogaleus major,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Cheirogaleus medius,NA,9460,Cheirogaleus medius,Cheirogaleus medius,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Chlorotalpa stuhlmanni,Chrysochloris stuhlmanni,NA,NA,Chrysochloris stuhlmanni,curated,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Colobus badius,Piliocolobus badius,164648,Piliocolobus badius,Piliocolobus badius,curated,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Crocidura occidentalis,NA,214449,Crocidura olivieri,Crocidura olivieri,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Crocidura russula,NA,36802,Crocidura russula,Crocidura russula,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Daubentonia madagascariensis,NA,31869,Daubentonia madagascariensis,Daubentonia madagascariensis,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Desmana moschata,NA,182682,Desmana moschata,Desmana moschata,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Echinops telfairi,NA,9371,Echinops telfairi,Echinops telfairi,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Elephantulus fuscipes,NA,483426,Elephantulus fuscipes,Elephantulus fuscipes,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Erinaceus europaeus,NA,9365,Erinaceus europaeus,Erinaceus europaeus,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Galago crassicaudatus,Otolemur crassicaudatus,9463,Otolemur crassicaudatus,Otolemur crassicaudatus,curated,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Galago demidovii,Galagoides demidoff,89672,Galagoides demidoff,Galagoides demidoff,curated,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Galago senegalensis,NA,9465,Galago senegalensis,Galago senegalensis,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Galemys pyrenaicus,NA,202257,Galemys pyrenaicus,Galemys pyrenaicus,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Gorilla gorilla,NA,9593,Gorilla gorilla,Gorilla gorilla,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Hapalemur simus,NA,1328070,Prolemur simus,Prolemur simus,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Hemicentetes semispinosus,NA,319813,Hemicentetes semispinosus,Hemicentetes semispinosus,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Homo sapiens,NA,9606,Homo sapiens,Homo sapiens,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Indri indri,NA,34827,Indri indri,Indri indri,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Lagothrix logotricha,Lagothrix lagothricha,NA,NA,Lagothrix lagothricha,curated,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Lemur fulvus,Eulemur fulvus,13515,Eulemur fulvus,Eulemur fulvus,curated,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Lemur variegatus,Varecia variegata,9455,Varecia variegata,Varecia variegata,curated,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Lepilemur ruficaudatus,NA,78866,Lepilemur ruficaudatus,Lepilemur ruficaudatus,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Limnogale mergulus,Microgale mergulus,319815,Limnogale mergulus,Microgale mergulus,curated,TRUE,FALSE
Stephan_etal_1970_Tables1-6,Loris gracilis,Loris tardigradus,NA,NA,Loris tardigradus,curated,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Macaca mulatta,NA,9544,Macaca mulatta,Macaca mulatta,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Microcebus murinus,NA,30608,Microcebus murinus,Microcebus murinus,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Neomys fodiens,NA,62282,Neomys fodiens,Neomys fodiens,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Nesogale talazaci,NA,2583312,Nesogale talazaci,Nesogale talazaci,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Nycticebus coucang,NA,9470,Nycticebus coucang,Nycticebus coucang,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Pan troglodytes,NA,9598,Pan troglodytes,Pan troglodytes,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Perodicticus potto,NA,9472,Perodicticus potto,Perodicticus potto,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Pithecia monacha,Pithecia monachus,NA,NA,Pithecia monachus,curated,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Potamogale velox,NA,176119,Potamogale velox,Potamogale velox,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Propithecus verreauxi,NA,34825,Propithecus verreauxi,Propithecus verreauxi,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Rhynchocyon stuhlmanni,NA,3036954,Rhynchocyon stuhlmanni,Rhynchocyon stuhlmanni,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Saguinus oedipus,NA,9490,Saguinus oedipus,Saguinus oedipus,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Saguinus tamarin,Saguinus midas,NA,NA,Saguinus midas,curated,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Saimiri sciureus,NA,9521,Saimiri sciureus,Saimiri sciureus,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Setifer setosus,NA,319819,Setifer setosus,Setifer setosus,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Solenodon paradoxus,NA,79805,Solenodon paradoxus,Solenodon paradoxus,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Sorex araneus,NA,42254,Sorex araneus,Sorex araneus,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Sorex minutus,NA,62280,Sorex minutus,Sorex minutus,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Suncus murinus,NA,9378,Suncus murinus,Suncus murinus,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Talpa europaea,NA,9375,Talpa europaea,Talpa europaea,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Tarsius syrichta,NA,1868482,Carlito syrichta,Carlito syrichta,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Tenrec ecaudatus,NA,94439,Tenrec ecaudatus,Tenrec ecaudatus,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Tupaia glis,NA,9395,Tupaia glis,Tupaia glis,NCBI,FALSE,FALSE
Stephan_etal_1970_Tables1-6,Urogale everetti,NA,192726,Urogale everetti,Urogale everetti,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Aethechinus algirus,Atelerix algirus,30576,Atelerix algirus,Atelerix algirus,curated,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Alouatta sp.,Alouatta seniculus,NA,NA,Alouatta seniculus,curated,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Aotus trivirgatus,NA,9505,Aotus trivirgatus,Aotus trivirgatus,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Ateles geoffroyi,NA,9509,Ateles geoffroyi,Ateles geoffroyi,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Avahi l. laniger,Avahi laniger,NA,NA,Avahi laniger,curated,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Avahi laniger occidentalis,Avahi occidentalis,NA,NA,Avahi occidentalis,curated,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Callicebus moloch,Callicebus moloch,9523,Plecturocebus moloch,Callicebus moloch,curated,TRUE,FALSE
Stephan_etal_1981_TablesI-VI,Callimico goeldii,NA,9495,Callimico goeldii,Callimico goeldii,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Callithrix jacchus,NA,9483,Callithrix jacchus,Callithrix jacchus,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Cebuella pygmaea,Callithrix pygmaea,9493,Cebuella pygmaea,Callithrix pygmaea,curated,TRUE,FALSE
Stephan_etal_1981_TablesI-VI,Cebus sp.,Cebus albifrons,9517,Cebus sp.,Cebus albifrons,curated,TRUE,FALSE
Stephan_etal_1981_TablesI-VI,Cercocebus albigena,Lophocebus albigena,75567,Lophocebus albigena,Lophocebus albigena,curated,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Cercopithecus ascanius,NA,36223,Cercopithecus ascanius,Cercopithecus ascanius,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Cercopithecus mitis,NA,36225,Cercopithecus mitis,Cercopithecus mitis,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Cercopithecus talapoin,Miopithecus talapoin,36231,Miopithecus talapoin,Miopithecus talapoin,curated,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Cheirogaleus major,NA,47177,Cheirogaleus major,Cheirogaleus major,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Cheirogaleus medius,NA,9460,Cheirogaleus medius,Cheirogaleus medius,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Chlorotalpa stuhlmanni,Chrysochloris stuhlmanni,NA,NA,Chrysochloris stuhlmanni,curated,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Chrysochloris asiatica,NA,185453,Chrysochloris asiatica,Chrysochloris asiatica,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Colobus badius,Piliocolobus badius,164648,Piliocolobus badius,Piliocolobus badius,curated,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Crocidura occidentalis,Crocidura flavescens,214449,Crocidura olivieri,Crocidura flavescens,curated,TRUE,FALSE
Stephan_etal_1981_TablesI-VI,Crocidura russula,NA,36802,Crocidura russula,Crocidura russula,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Daubentonia madagascar.,Daubentonia madagascariensis,NA,NA,Daubentonia madagascariensis,curated,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Desmana moschata,NA,182682,Desmana moschata,Desmana moschata,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Echinops telfairi,NA,9371,Echinops telfairi,Echinops telfairi,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Elephantulus fuscipes,NA,483426,Elephantulus fuscipes,Elephantulus fuscipes,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Erinaceus europaeus,NA,9365,Erinaceus europaeus,Erinaceus europaeus,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Erythrocebus patas,NA,9538,Erythrocebus patas,Erythrocebus patas,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Galago crassicaudatus,Otolemur crassicaudatus,9463,Otolemur crassicaudatus,Otolemur crassicaudatus,curated,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Galago demidovii,Galagoides demidoff,89672,Galagoides demidoff,Galagoides demidoff,curated,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Galago senegalensis,NA,9465,Galago senegalensis,Galago senegalensis,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Galemys pyrenaicus,NA,202257,Galemys pyrenaicus,Galemys pyrenaicus,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Gorilla gorilla,Gorilla sp.,9593,Gorilla gorilla,Gorilla sp.,curated,TRUE,FALSE
Stephan_etal_1981_TablesI-VI,Hemicentetes semispinosus,NA,319813,Hemicentetes semispinosus,Hemicentetes semispinosus,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Hemiechinus auritus,NA,217708,Hemiechinus auritus,Hemiechinus auritus,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Homo sapiens sapiens,Homo sapiens,NA,NA,Homo sapiens,curated,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Hylobates lar,NA,9580,Hylobates lar,Hylobates lar,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Indri indri,NA,34827,Indri indri,Indri indri,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Lagothrix lagotricha,Lagothrix lagothricha,9519,Lagothrix lagotricha,Lagothrix lagothricha,curated,TRUE,FALSE
Stephan_etal_1981_TablesI-VI,Lemur fulvus,Eulemur fulvus,13515,Eulemur fulvus,Eulemur fulvus,curated,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Lemur variegatus,Varecia variegata,9455,Varecia variegata,Varecia variegata,curated,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Lepilemur ruficaudatus,NA,78866,Lepilemur ruficaudatus,Lepilemur ruficaudatus,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Limnogale mergulus,Microgale mergulus,319815,Limnogale mergulus,Microgale mergulus,curated,TRUE,FALSE
Stephan_etal_1981_TablesI-VI,Loris tardigradus,NA,9468,Loris tardigradus,Loris tardigradus,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Macaca mulatta,NA,9544,Macaca mulatta,Macaca mulatta,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Microcebus murinus,NA,30608,Microcebus murinus,Microcebus murinus,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Microgale cowani,NA,329863,Microgale cowani,Microgale cowani,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Micropotamogale lamottei,NA,105689,Micropotamogale lamottei,Micropotamogale lamottei,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Nasalis larvatus,NA,43780,Nasalis larvatus,Nasalis larvatus,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Neomys fodiens,NA,62282,Neomys fodiens,Neomys fodiens,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Nesogale dobsoni,NA,2583311,Nesogale dobsoni,Nesogale dobsoni,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Nesogale talazaci,NA,2583312,Nesogale talazaci,Nesogale talazaci,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Nycticebus coucang,NA,9470,Nycticebus coucang,Nycticebus coucang,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Oryzorictes talpoides,Oryzorictes hova,319817,Oryzorictes hova,Oryzorictes hova,curated,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Pan troglodytes,NA,9598,Pan troglodytes,Pan troglodytes,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Papio anubis,NA,9555,Papio anubis,Papio anubis,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Perodicticus potto,NA,9472,Perodicticus potto,Perodicticus potto,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Pithecia monacha,Pithecia monachus,NA,NA,Pithecia monachus,curated,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Potamogale velox,NA,176119,Potamogale velox,Potamogale velox,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Propithecus verreauxi,NA,34825,Propithecus verreauxi,Propithecus verreauxi,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Pygathrix nemaeus,NA,54133,Pygathrix nemaeus,Pygathrix nemaeus,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Rhynchocyon stuhlmanni,Rhynchocyon cirnei,3036954,Rhynchocyon stuhlmanni,Rhynchocyon cirnei,curated,TRUE,FALSE
Stephan_etal_1981_TablesI-VI,Saguinus oedipus,NA,9490,Saguinus oedipus,Saguinus oedipus,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Saguinus tamarin,Saguinus midas,NA,NA,Saguinus midas,curated,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Saimiri sciureus,NA,9521,Saimiri sciureus,Saimiri sciureus,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Setifer setosus,NA,319819,Setifer setosus,Setifer setosus,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Solenodon paradoxus,NA,79805,Solenodon paradoxus,Solenodon paradoxus,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Sorex araneus,NA,42254,Sorex araneus,Sorex araneus,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Sorex minutus,NA,62280,Sorex minutus,Sorex minutus,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Suncus murinus,NA,9378,Suncus murinus,Suncus murinus,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Talpa europaea,NA,9375,Talpa europaea,Talpa europaea,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Tarsius sp.,NA,30612,Tarsius sp.,Tarsius sp.,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Tenrec ecaudatus,NA,94439,Tenrec ecaudatus,Tenrec ecaudatus,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Tupaia glis,NA,9395,Tupaia glis,Tupaia glis,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Tupaia minor,NA,143289,Tupaia minor,Tupaia minor,NCBI,FALSE,FALSE
Stephan_etal_1981_TablesI-VI,Urogale everetti,NA,192726,Urogale everetti,Urogale everetti,NCBI,FALSE,FALSE
